train,test,model,arm,n_subjects_eval,n_windows_eval,train_events,n_predictors,epv,window_n_mean,window_n_sd,window_prevalence_mean,window_prevalence_sd,window_accuracy_mean,window_accuracy_sd,window_balanced_accuracy_mean,window_balanced_accuracy_sd,window_macro_f1_mean,window_macro_f1_sd,window_mcc_mean,window_mcc_sd,window_auroc_mean,window_auroc_sd,window_auprc_mean,window_auprc_sd,window_brier_mean,window_brier_sd,window_calibration_slope_mean,window_calibration_slope_sd,window_calibration_intercept_mean,window_calibration_intercept_sd,window_ece_mean,window_ece_sd,subject_n_mean,subject_n_sd,subject_prevalence_mean,subject_prevalence_sd,subject_accuracy_mean,subject_accuracy_sd,subject_balanced_accuracy_mean,subject_balanced_accuracy_sd,subject_macro_f1_mean,subject_macro_f1_sd,subject_mcc_mean,subject_mcc_sd,subject_auroc_mean,subject_auroc_sd,subject_auprc_mean,subject_auprc_sd,subject_brier_mean,subject_brier_sd,subject_calibration_slope_mean,subject_calibration_slope_sd,subject_calibration_intercept_mean,subject_calibration_intercept_sd,subject_ece_mean,subject_ece_sd,n_subjects_mean,n_subjects_sd,window_auroc_ci_lo,window_auroc_ci_hi,subject_auroc_ci_lo,subject_auroc_ci_hi,window_accuracy_ci_lo,window_accuracy_ci_hi,subject_accuracy_ci_lo,subject_accuracy_ci_hi,window_macro_f1_ci_lo,window_macro_f1_ci_hi,subject_macro_f1_ci_lo,subject_macro_f1_ci_hi,window_brier_ci_lo,window_brier_ci_hi,subject_brier_ci_lo,subject_brier_ci_hi,window_calibration_slope_ci_lo,window_calibration_slope_ci_hi,subject_calibration_slope_ci_lo,subject_calibration_slope_ci_hi,window_auroc_est,subject_auroc_est,window_accuracy_est,subject_accuracy_est,window_macro_f1_est,subject_macro_f1_est,window_brier_est,subject_brier_est,window_calibration_slope_est,subject_calibration_slope_est,window_calibration_intercept_est,subject_calibration_intercept_est,window_ece_est,subject_ece_est
psykose,depresjon,logreg,internal,38,687,16,28,0.5714285714285714,687.0,0.0,0.5036390101892285,0.0,0.8075691411935952,0.0085373381651325,0.8073618903937755,0.0085003073839171,0.807334977979283,0.0084773020708272,0.6159427030556761,0.017441977824187,0.8810918244537488,0.0094854827665943,0.8749100503174118,0.0128413165852641,0.1409390184090214,0.0055591359648486,0.7185436694271163,0.0487933458117522,-0.0981638231840044,0.044611427404419,0.0661944770898778,0.0072542830205723,38.0,0.0,0.5789473684210528,1.1702778228589004e-16,0.8921052631578948,0.0083217833162325,0.88125,0.0071869946822008,0.8872494935328035,0.0082395640451948,0.7794739108380664,0.0177787730548115,0.9636363636363636,0.0091616565321574,0.9762930964401024,0.0068198059993018,0.0906592131916344,0.0054125928636948,2.228904925614116,0.2255802767745017,0.2168473201558787,0.0386647733702326,0.1418431960694365,0.0172905728833303,38.0,0.0,0.7901491646379964,0.9379321883097174,0.9264507832638182,1.0,0.712495773890256,0.8757228059871398,0.8260869565217391,0.96,0.7191898110980905,0.8790058731017376,0.8174603174603174,0.9596012800629936,0.0947102665621841,0.1986246147496843,0.0602580432261921,0.1200093360944343,0.4318452726311327,1.0617227292123397,1.5870643658425323,45.07910429339564,0.8853592799145662,0.96875,0.8122270742358079,0.8947368421052632,0.8119146407462037,0.8898550724637682,0.13716895732189904,0.0895790892490624,0.7704197025718125,2.2606468205944132,-0.09507911366095025,0.21549439702142767,0.060740679437240125,0.12327133369857242
psykose,depresjon,logreg,external,39,693,16,28,0.5714285714285714,693.0,0.0,0.5180375180375181,0.0,0.658008658008658,0.0,0.666371991393258,0.0,0.6425759445325812,0.0,0.372708995947103,5.851389114294502e-17,0.6891940353276734,1.1702778228589004e-16,0.7396417390473607,0.0,0.2621253986996329,5.851389114294502e-17,0.2673771567276523,0.0,1.202045034904533,2.3405556457178013e-16,0.2020778234969499,2.925694557147251e-17,39.0,0.0,0.5897435897435896,1.1702778228589004e-16,0.6666666666666667,1.1702778228589004e-16,0.717391304347826,0.0,0.6585858585858586,0.0,0.4897755199783009,0.0,0.8016304347826086,0.0,0.8857089360152395,0.0,0.2353286758137302,2.925694557147251e-17,0.8586527421615398,0.0,1.1861423831944895,0.0,0.2544565378444385,0.0,39.0,0.0,0.564088798769787,0.7925548437902404,0.6838132877156244,0.9089911765200606,0.530014477295425,0.7742286357555153,0.559828956942833,0.7727272727272727,0.5282325944773799,0.7538334919962366,0.5533834586466165,0.7986236120056636,0.1876903056496416,0.3562622338298972,0.1738878851956495,0.2907453894348089,0.0440784995273792,0.5401078221764727,0.3631365133129033,2.9828718002913366,0.6891940353276733,0.8016304347826086,0.658008658008658,0.6666666666666666,0.6425759445325812,0.6585858585858586,0.26212539869963286,0.23532867581373026,0.2673771567276507,0.858652742161539,1.2020450349045335,1.1861423831944897,0.20207782349694994,0.2544565378444385
psykose,depresjon,rf,internal,38,687,16,28,0.5714285714285714,687.0,0.0,0.5036390101892285,0.0,0.7885007278020378,0.0101324635838169,0.7882405539640296,0.0100931286625613,0.7881253298818727,0.0100545198973845,0.5782206515749208,0.0207005918202911,0.8513883003068161,0.0106700639050642,0.8391672534812207,0.0226853235818861,0.1554091921688959,0.0058189596581222,0.7577011521355486,0.0542809463461298,-0.0867362538325497,0.0452272579255276,0.0663499118692319,0.0135285818840564,38.0,0.0,0.5789473684210528,1.1702778228589004e-16,0.8605263157894736,0.0177618041502777,0.8488636363636364,0.0186915602901141,0.8541586584881891,0.0186720452920671,0.7136578911734028,0.0375140484737468,0.9454545454545452,0.013969006753474,0.9630889819601812,0.0112512458780377,0.1105262877898579,0.0053906947672127,1.9650890418937188,0.1929878406757522,0.2228056992875414,0.0393596373582907,0.1442265703666687,0.0226701991346305,38.0,0.0,0.7559788826203191,0.925910913923667,0.892976339248103,0.993006993006993,0.703700947412614,0.8677892023238405,0.7619047619047619,0.9545454545454546,0.7083796597903195,0.8722174818298424,0.7450877131909102,0.95046671857656,0.1040793633082407,0.2092184359476675,0.07386971200343,0.1427839821196234,0.4942757457434144,1.2023018671187562,1.410916509552543,6.621431864027348,0.8544064550031361,0.9488636363636364,0.7962154294032023,0.8421052631578947,0.7956851282225583,0.8347826086956522,0.15134128369234512,0.10921345832147134,0.8220846573167233,2.0141823837078396,-0.08389151443887262,0.22152912547762799,0.05477420525341071,0.18205632138385505
psykose,depresjon,rf,external,39,693,16,28,0.5714285714285714,693.0,0.0,0.5180375180375181,0.0,0.6604617604617603,0.0045147474863904,0.66802036595333,0.0044691525182555,0.6483605252818874,0.0049220708557554,0.3676554163333437,0.0094658940778785,0.7282879922606041,0.0020240421787281,0.7814095809155772,0.002305606627031,0.2254144253231129,0.0007727266880319,0.6258596699591609,0.0083620799729351,0.7436950132370861,0.0081443113804221,0.1467981968939698,0.005980710943772,39.0,0.0,0.5897435897435896,1.1702778228589004e-16,0.6871794871794872,0.0108112056757893,0.734782608695652,0.0091660222033866,0.6814497920380275,0.0120503509965616,0.5161737457348068,0.0139130865963133,0.8252717391304347,0.0025779437447024,0.8973058823856075,0.0017952707615605,0.2002006327916795,0.001042420144909,2.214075233579688,0.0359767056200261,0.8630066507439835,0.0082212677506668,0.2506742450512152,0.0295524149419686,39.0,0.0,0.6195101865252866,0.8177542055645374,0.7140642099586834,0.9166666666666669,0.5433313482756669,0.7690139342789503,0.5833333333333334,0.8,0.5503474252485321,0.7625529847438536,0.5833333333333333,0.8055555555555556,0.169632759086416,0.2918909700256387,0.1495471592918112,0.2404648970755053,0.365922461985711,0.9232306652927312,1.466638034528741,3.4953736037685674,0.7283121778726669,0.8260869565217391,0.6637806637806638,0.6923076923076923,0.6519051879318336,0.6871657754010696,0.22519889224585837,0.20017103658385185,0.6321340832112687,2.2179013681472206,0.7426611226581729,0.8628829162232093,0.1486561169720202,0.25342493420408546
psykose,depresjon,xgboost,internal,38,687,16,28,0.5714285714285714,687.0,0.0,0.5036390101892285,0.0,0.7860262008733624,0.0098245787148552,0.7859046836065297,0.0097717484399258,0.785884630501523,0.0097673504532958,0.5724033467952747,0.0198542390226926,0.8709232451307782,0.0118483907390133,0.86675921103005,0.0183400972878507,0.1558585496379332,0.0070975457919421,0.5526440739469414,0.0369711951268287,-0.17889713755606,0.0935354533056104,0.1014030531442672,0.0094994313724437,38.0,0.0,0.5789473684210528,1.1702778228589004e-16,0.8921052631578947,0.0149380582157248,0.8821022727272728,0.0148677258220715,0.8874863643447093,0.0153103181824794,0.7791340511499908,0.0311920416008643,0.9590909090909092,0.0111404857347369,0.9735242056861402,0.008946428480735,0.0921696152049043,0.0065030625202321,1.820370129311396,0.2144547300923162,0.1786340020368647,0.067809138717931,0.1411281890358384,0.0178067469391359,38.0,0.0,0.7932659976791033,0.9364511216743602,0.9230769230769232,1.0,0.7095068516005306,0.8643282820612046,0.8260869565217391,0.96,0.7180413583039831,0.8680375208599015,0.8174603174603174,0.9596012800629936,0.0990155386807092,0.2092395457221986,0.0558913336281189,0.122602871234157,0.3925680972733616,0.8397213645594329,1.3222528531457831,23.18630611171774,0.8766294306104114,0.9659090909090909,0.7962154294032023,0.8947368421052632,0.7960594391952639,0.8898550724637682,0.14764994289716607,0.09010538625614142,0.6188225635990714,1.907447585194483,-0.16355287591324935,0.17691054044900445,0.08289941887583405,0.1154839927186751
psykose,depresjon,xgboost,external,39,693,16,28,0.5714285714285714,693.0,0.0,0.5180375180375181,0.0,0.6383838383838383,0.0056176243658129,0.6471073173986289,0.0055857445054787,0.6202488508649552,0.0061415399329971,0.3337277410007856,0.0123668299741852,0.6696220372625223,0.0028160085209174,0.731719931982881,0.0025581556701565,0.2845663334158338,0.0018479595144312,0.30054287243658,0.0087791696283089,1.440293288371846,0.0332738320816816,0.2331904548870028,0.0061474012749764,39.0,0.0,0.5897435897435896,1.1702778228589004e-16,0.6153846153846153,1.1702778228589004e-16,0.6739130434782609,0.0,0.5984900480439259,0.0,0.4237017130659009,0.0,0.766032608695652,0.0080458036200008,0.8558695267418168,0.0055437414213712,0.2427366548394692,0.0024432307942497,1.2294859409617749,0.0441286418855151,1.24233980455118,0.0253306506697994,0.2392960482396376,0.0048072060630434,39.0,0.0,0.5691815588121438,0.7696106076804511,0.6166666666666667,0.8626187877657108,0.5050006571554764,0.7547725816099713,0.5,0.7307692307692307,0.5061316352761452,0.7318013573760271,0.4774369056436428,0.7204301075268817,0.2016656039153535,0.3799291972595185,0.1740031232565198,0.3019234108886133,0.148216079531827,0.4813624012207015,0.7138772237204642,2.170516859332797,0.6711090354110719,0.7554347826086957,0.6363636363636364,0.6153846153846154,0.6177304964539008,0.5984900480439259,0.283545520139482,0.24262227223135277,0.30554151044977174,1.2361971681276216,1.4278813283699787,1.2413365188522312,0.22878991156846465,0.240666750026802
depresjon,hyperaktiv,majority,internal,55,1034,23,28,0.8214285714285714,1034.0,0.0,0.3471953578336557,0.0,0.6528046421663444,1.1702778228589004e-16,0.5,0.0,0.3949678174370977,0.0,0.0,0.0,0.4816382956772929,0.0001967776580185,0.3368179010369673,0.000138132517203,0.2267822562951616,1.591988539128677e-06,-4.013961247687995,0.0007833096952107,-0.0002122347893089,2.6209490643858767e-06,4.810161941163349e-05,5.940025261528585e-07,55.0,0.0,0.4181818181818181,0.0,0.5818181818181818,0.0,0.5,0.0,0.367816091954023,0.0,0.0,0.0,0.4334239130434782,0.0086644594518609,0.3812655617223101,0.003408461883652,0.2486870351078375,1.623794445876534e-07,-10.59743706394422,0.1289212438831369,0.3011263602682411,2.7995049022773777e-07,0.0709768400242801,1.1880050520325625e-07,55.0,0.0,0.2921156900328968,0.6526288526346561,0.2999126956580485,0.550993300579685,0.5129429237236917,0.7680809755971049,0.4722222222222222,0.6756756756756757,0.3390517084462116,0.4344335395256067,0.320754716981132,0.4032258064516129,0.1915387276280649,0.269233629978296,0.2199987226963567,0.2820373694358601,-83.35990396784638,55.86975917150048,-83.43930536645266,17.82558116546031,0.465156298359641,0.42255434782608703,0.6528046421663443,0.5818181818181818,0.39496781743709775,0.367816091954023,0.22677358097233546,0.2486778192573529,-9.915762226913824,-29.405117078972932,-0.00021222666544624188,0.30111363195847407,4.810161941154467e-05,0.07097684002428023
depresjon,hyperaktiv,majority,external,85,502,23,28,0.8214285714285714,502.0,0.0,0.5039840637450199,0.0,0.4960159362549801,0.0,0.5,0.0,0.3315579227696404,0.0,0.0,0.0,0.5,0.0,0.5039840637450199,0.0,0.2745668255374358,0.0,-0.0071941986839115,9.142795491085161e-19,0.6473268946470643,1.1702778228589004e-16,0.1567887059113643,0.0,85.0,0.0,0.5294117647058824,0.0,0.4705882352941176,0.0,0.5,0.0,0.3199999999999999,5.851389114294502e-17,0.0,0.0,0.5,0.0,0.5294117647058824,0.0,0.2823377670303106,5.851389114294502e-17,-0.0531667725132699,7.314236392868129e-18,0.7491733380406346,0.0,0.1822164068722266,0.0,85.0,0.0,0.5,0.5,0.4782608700169174,0.4838709677419355,0.3908689447591506,0.6064186493084188,0.3877399609793605,0.5471698113207547,0.2810326111336114,0.3775013372358927,0.2794038925940714,0.3536585365853658,0.240826731412787,0.3067007223582113,0.2589337263877407,0.307656968851842,-0.2002210139921575,0.195122185417189,-0.2061858382362847,0.0854169356542312,0.5,0.5,0.4960159362549801,0.47058823529411764,0.33155792276964047,0.32,0.27456682553743583,0.28233776703031066,-0.007194198683911501,-0.05316677251326993,0.6473268946470642,0.7491733380406346,0.15678870591136435,0.18221640687222668
depresjon,hyperaktiv,logreg,internal,55,1034,23,28,0.8214285714285714,1034.0,0.0,0.3471953578336557,0.0,0.7222437137330754,0.0081401491177751,0.7174282471886928,0.0073147527647241,0.7059798927415047,0.0076609198715372,0.4199030946389582,0.0143920708624079,0.7650873826472713,0.0186680672482104,0.6199468046789116,0.0120877780572981,0.1940633241162612,0.0051812042108524,0.5241674755473161,0.0959728974184924,-0.5368053305091475,0.0736176137642367,0.117858822464203,0.018457590408158,55.0,0.0,0.4181818181818181,0.0,0.8254545454545454,0.0259971037448814,0.8255434782608695,0.0290099110357267,0.8219816319474541,0.0270214305167417,0.647126274351967,0.0561211831788428,0.8877717391304347,0.014968965129034,0.8847681322463146,0.0176255433897842,0.1511860938426689,0.0047350621376956,1.8826350315217448,0.5850084413810543,-0.2670364439910871,0.0642698071145191,0.183272773278526,0.0372631904079902,55.0,0.0,0.6747648701423024,0.8606364186182001,0.8224609472640445,0.96854460711331,0.6447455101240378,0.7830126527053047,0.7352941176470589,0.8888888888888888,0.6251716473083551,0.7741840130207144,0.7327758510219428,0.8983053988419681,0.1510723952658003,0.233933011160625,0.1205172533266563,0.1735963672774615,0.3491038772679448,1.028514270561527,1.5779995619720186,4.830037845330611,0.7794697204167957,0.8994565217391304,0.7195357833655706,0.8181818181818182,0.7024171043177605,0.8151881720430108,0.18667737846435456,0.14712442799218414,0.6905676019576797,2.30574419586347,-0.5142481395366578,-0.262914212945807,0.10182512428620348,0.14774852394757054
depresjon,hyperaktiv,logreg,external,85,502,23,28,0.8214285714285714,502.0,0.0,0.5039840637450199,0.0,0.4382470119521912,5.851389114294502e-17,0.4370684318300871,0.0,0.4250694478288415,0.0,-0.1317134635174719,0.0,0.4417511945013254,5.851389114294502e-17,0.4835386836949113,5.851389114294502e-17,0.3503087509973516,5.851389114294502e-17,-0.1605597198765127,0.0,-0.4230743614195161,0.0,0.2911292204844821,5.851389114294502e-17,85.0,0.0,0.5294117647058824,0.0,0.3764705882352941,0.0,0.3666666666666667,0.0,0.3535657913617448,5.851389114294502e-17,-0.2807449625374385,0.0,0.4188888888888889,0.0,0.5542765136780866,0.0,0.3140627481105193,5.851389114294502e-17,-0.3347483773241739,0.0,-0.2232447593194058,2.925694557147251e-17,0.2945821775772318,5.851389114294502e-17,85.0,0.0,0.3482705877728695,0.5317892085344285,0.3297313875130098,0.5186967262314599,0.3648616664476842,0.5185136711716388,0.2962962962962963,0.4545454545454545,0.3580318718618984,0.501782159503397,0.2851209016683009,0.4326319675156884,0.306043536208973,0.3958572117519912,0.2816675320508686,0.3480890335514177,-0.4057517290233521,0.0294406912912812,-0.7523880681711752,0.0900727913392944,0.4417511945013255,0.4188888888888889,0.43824701195219123,0.3764705882352941,0.42506944782884154,0.3535657913617449,0.3503087509973517,0.3140627481105193,-0.16055971987651296,-0.33474837732417506,-0.4230743614195161,-0.22324475931940585,0.29112922048448214,0.2945821775772319
depresjon,hyperaktiv,rf,internal,55,1034,23,28,0.8214285714285714,1034.0,0.0,0.3471953578336557,0.0,0.7238878143133463,0.0150741539854779,0.6727855153203343,0.0149086937336748,0.6793368485228747,0.0160182726122388,0.366692101104195,0.0334141892409234,0.7617034973692356,0.0172368241075558,0.6423889636745199,0.0191360680426734,0.1854318050060102,0.006964058162349,0.6854949785527914,0.0719767447200334,0.0122069399536232,0.0500198194644769,0.0606612677013212,0.0146177939066756,55.0,0.0,0.4181818181818181,0.0,0.7745454545454546,0.0245435839167473,0.7444972826086957,0.0256147064573485,0.7512085764825491,0.0274939526415671,0.5399134635826492,0.0560729980351198,0.864945652173913,0.027853813179395,0.8391081301706909,0.0291649351197981,0.1608458769074409,0.0062370507036171,1.9539069431128973,0.3632497421770668,0.1888841438400839,0.044306805476374,0.1395287462100393,0.016535189633278,55.0,0.0,0.6809356578686305,0.848063656966458,0.8125,0.9481660666921904,0.6245014213973291,0.8030733099846418,0.6764705882352942,0.8529411764705882,0.5843176548774074,0.7544544560116421,0.640326538050105,0.8367190466277382,0.1408904125328313,0.2372480807975471,0.1261983368615025,0.1880683549515479,0.4868810064286169,1.0976472808417352,1.603788952315764,3.536288553595314,0.77025069637883,0.8831521739130435,0.718568665377176,0.7636363636363637,0.6693309009786198,0.7352832284339134,0.18056787183354084,0.1579384779956821,0.7674609306438869,2.2596951852551803,0.01139323985997758,0.18560496893952286,0.05572061932865775,0.11123373803837977
depresjon,hyperaktiv,rf,external,85,502,23,28,0.8214285714285714,502.0,0.0,0.5039840637450199,0.0,0.4876494023904382,0.0053780761570561,0.4884105592329794,0.005361812457975,0.4832757353047183,0.0056681206555021,-0.0236249620847336,0.0109317380761179,0.4602171531977713,0.0020589729513253,0.5040775460480891,0.002802878947432,0.3170325382657248,0.0013901165932054,-0.1509265472789538,0.0088609705278925,0.326572014454412,0.0069787514838214,0.2086741506242507,0.0039364286674493,85.0,0.0,0.5294117647058824,0.0,0.4682352941176471,0.0074406533180432,0.4790277777777777,0.0070653062787165,0.4549635538642372,0.0090921553109766,-0.0451550204324318,0.0153424006527604,0.4378888888888889,0.0045270108416585,0.5585627713696732,0.0072883669950672,0.2992725163619893,0.0013130258196815,-0.2700615206450228,0.0162825085123008,0.421608173891031,0.0064861083291324,0.1829872923019277,0.006906614290992,85.0,0.0,0.359933323380035,0.55685090354268,0.3362661953845308,0.5344130785026742,0.4148758181135337,0.5609925029588099,0.3958333333333333,0.5462962557552371,0.411737268091525,0.5606642777209758,0.3824424163407214,0.539146177955479,0.2811734871592254,0.3602479986792009,0.2706815873760985,0.3288985937209073,-0.4706421707406785,0.1426519450782807,-0.8127508275729242,0.197909724703763,0.4605139927298125,0.43722222222222223,0.48804780876494025,0.47058823529411764,0.4835204867991753,0.45582586427656846,0.31673089560906065,0.2992054284051218,-0.1523461329663483,-0.2708260561509062,0.32607003142019186,0.4214776549880337,0.21375417808757755,0.180079223314842
depresjon,hyperaktiv,xgboost,internal,55,1034,23,28,0.8214285714285714,1034.0,0.0,0.3471953578336557,0.0,0.7216634429400386,0.0134534111394119,0.6696473743938924,0.0141887277988199,0.6761506385002216,0.0150067802920281,0.3606999717053738,0.0305839455097008,0.7445810378623748,0.0265452126621458,0.6251135182727444,0.0212857551616083,0.2020119197749369,0.0105080390236206,0.433374764280119,0.0689855231857774,0.2902783588521854,0.084507499810008,0.1225500722350894,0.016266783698248,55.0,0.0,0.4181818181818181,0.0,0.7727272727272727,0.0246182981958665,0.7398777173913043,0.0274563559806292,0.7460245539023072,0.0299248219152849,0.5400279470295495,0.0541189182939187,0.8619565217391303,0.031910551821934,0.8394766147961006,0.0349048195592026,0.1592262565265133,0.0101106239094712,1.4305201192951436,0.4822948657943756,0.364613076960998,0.06596085271395,0.1598599619655446,0.0205426165905461,55.0,0.0,0.6749676537342599,0.8423242182615843,0.7946287693428353,0.9472665898432104,0.623847880062484,0.7947755628007814,0.7027027027027027,0.868421052631579,0.588683936488651,0.7524039569315996,0.6650386897896612,0.8564593301435407,0.1446628108976022,0.2624367462799403,0.1163236587190761,0.1904701073964287,0.3322869418090723,0.760322626433286,1.2549534770060962,2.8316878712066966,0.7641019292272775,0.8736413043478262,0.7195357833655706,0.7818181818181819,0.6724602727276698,0.7587719298245614,0.19212160931706154,0.15462177331902185,0.530732620266184,1.8059953120644927,0.2658557651030875,0.3542042942837963,0.10487517516943909,0.13593808166682625
depresjon,hyperaktiv,xgboost,external,85,502,23,28,0.8214285714285714,502.0,0.0,0.5039840637450199,0.0,0.4782868525896415,0.0095048661924445,0.4790045557724971,0.0095514316975057,0.4743335895839338,0.0090845937895438,-0.042661764434923,0.0193133966426085,0.4590107465434861,0.0040235901015073,0.4903357123438974,0.0040394143284588,0.3643466664761309,0.0025766605114812,-0.0869441543213854,0.0079351851811278,0.4756174130223661,0.0164528437288592,0.2947814929151102,0.0096234749528159,85.0,0.0,0.5294117647058824,0.0,0.4564705882352942,0.0121505359881016,0.4638888888888888,0.0122663345365664,0.4510617133351302,0.0121904868234142,-0.074588061603213,0.0253216202372151,0.445,0.0080507648589941,0.538020737628163,0.0087622127980639,0.3274716776200598,0.0036016980500687,-0.1563684101012929,0.0219612460624535,0.5289754259717716,0.0137578520338452,0.2451496158277287,0.012203901757319,85.0,0.0,0.3582404015781468,0.5500287446217776,0.3455233714693942,0.5443130220125192,0.3967891575486753,0.5442028425638742,0.3584905660377358,0.5094339622641509,0.3955965922651426,0.5424924815965205,0.351815050580729,0.5068149819295332,0.3166873449102102,0.4218539699828447,0.2876050962313641,0.3672728439980382,-0.2803233092854389,0.0852444193430771,-0.5131119493050769,0.159662343390159,0.45886312046605393,0.44722222222222224,0.4760956175298805,0.43529411764705883,0.47146259933145174,0.42889137737961924,0.36280579794067386,0.3271368287574924,-0.08874462515900597,-0.1576344342629985,0.4708666289681742,0.5279860981991407,0.29208718978675297,0.264812049637543
