cohort,model,variant,n_features,splitter,resample,window_n_mean,window_n_sd,window_prevalence_mean,window_prevalence_sd,window_accuracy_mean,window_accuracy_sd,window_balanced_accuracy_mean,window_balanced_accuracy_sd,window_macro_f1_mean,window_macro_f1_sd,window_mcc_mean,window_mcc_sd,window_auroc_mean,window_auroc_sd,window_auprc_mean,window_auprc_sd,window_brier_mean,window_brier_sd,window_calibration_slope_mean,window_calibration_slope_sd,window_calibration_intercept_mean,window_calibration_intercept_sd,window_ece_mean,window_ece_sd,subject_n_mean,subject_n_sd,subject_prevalence_mean,subject_prevalence_sd,subject_accuracy_mean,subject_accuracy_sd,subject_balanced_accuracy_mean,subject_balanced_accuracy_sd,subject_macro_f1_mean,subject_macro_f1_sd,subject_mcc_mean,subject_mcc_sd,subject_auroc_mean,subject_auroc_sd,subject_auprc_mean,subject_auprc_sd,subject_brier_mean,subject_brier_sd,subject_calibration_slope_mean,subject_calibration_slope_sd,subject_calibration_intercept_mean,subject_calibration_intercept_sd,subject_ece_mean,subject_ece_sd,n_subjects_mean,n_subjects_sd,window_auroc_est,window_auroc_ci_lo,window_auroc_ci_hi,subject_auroc_est,subject_auroc_ci_lo,subject_auroc_ci_hi,window_accuracy_est,window_accuracy_ci_lo,window_accuracy_ci_hi,subject_accuracy_est,subject_accuracy_ci_lo,subject_accuracy_ci_hi,window_macro_f1_est,window_macro_f1_ci_lo,window_macro_f1_ci_hi,subject_macro_f1_est,subject_macro_f1_ci_lo,subject_macro_f1_ci_hi,window_brier_est,window_brier_ci_lo,window_brier_ci_hi,subject_brier_est,subject_brier_ci_lo,subject_brier_ci_hi,window_calibration_slope_est,window_calibration_slope_ci_lo,window_calibration_slope_ci_hi,subject_calibration_slope_est,subject_calibration_slope_ci_lo,subject_calibration_slope_ci_hi,window_calibration_intercept_est,window_calibration_intercept_ci_lo,window_calibration_intercept_ci_hi,subject_calibration_intercept_est,subject_calibration_intercept_ci_lo,subject_calibration_intercept_ci_hi,window_ece_est,window_ece_ci_lo,window_ece_ci_hi,subject_ece_est,subject_ece_ci_lo,subject_ece_ci_hi
depresjon,logreg,all_features+loso,28,loso,none,1034.0,0.0,0.3471953578336557,0.0,0.718568665377176,0.0,0.7153306509852471,0.0,0.7029636115764566,0.0,0.4149299412985182,0.0,0.7730444650778913,0.0,0.6462781906825787,0.0,0.19091321784739423,0.0,0.6305242703677502,0.0,-0.5576336099947099,0.0,0.11120814275878513,0.0,55.0,0.0,0.41818181818181815,0.0,0.8181818181818182,0.0,0.8254076086956521,0.0,0.8166666666666667,0.0,0.642148849062604,0.0,0.8899456521739131,0.0,0.8930358339283413,0.0,0.1500236586799663,0.0,2.1267948799743146,0.0,-0.30092123021566747,0.0,0.16703312074259213,0.0,55.0,0.0,0.7730444650778913,0.6603694522852145,0.8490426286425382,0.8899456521739131,0.8008591193765904,0.9571135334234665,0.718568665377176,0.6449210799085237,0.7774406148358834,0.8181818181818182,0.7385674400527628,0.8888888888888888,0.7029636115764566,0.618987312676266,0.7601434440982616,0.8166666666666667,0.7365005520693081,0.8948652143285326,0.19091321784739426,0.15767186742069075,0.24065466821967954,0.1500236586799663,0.12438270234231096,0.17876094536829648,0.6305242703677502,0.25117373385315,0.9579034160050999,2.1267948799743146,1.454213514612757,3.971001695179885,-0.55763360999471,-1.2188129457483907,0.1963176791584987,-0.30092123021566747,-0.7134918635658082,0.0540874913993169,0.11120814275878514,0.04796784966027002,0.1837691414330075,0.16703312074259213,0.12470259517734346,0.19381394200720486
depresjon,xgboost,all_features,28,subject_wise,none,1034.0,0.0,0.3471953578336557,0.0,0.7220502901353965,0.01171770307996981,0.6701392757660167,0.013511889174747218,0.6766231062206213,0.013974816921222537,0.36155846078933457,0.027733609485136014,0.7570704632208811,0.016277977761247328,0.6249928393266156,0.02380774365930702,0.19934173203861938,0.008902534312612478,0.4671139512842027,0.04675789803602298,0.2626817613713227,0.05511670661635115,0.11862167420984396,0.014572947567974899,55.0,0.0,0.41818181818181815,0.0,0.7709090909090909,0.02073046227452979,0.7395380434782608,0.02339857747915894,0.7456645653674402,0.02546907815710148,0.5338107600303525,0.04621530048289774,0.8698369565217391,0.03250095425384009,0.8429060385476188,0.03595258656986299,0.15677476232802023,0.009736742449038993,1.7128817815685078,0.40017705736590387,0.3394714728529306,0.0461512263029211,0.1696522794934836,0.017621964198329527,55.0,0.0,0.767989270607655,0.6852042156308877,0.8372506911703862,0.8709239130434783,0.7976190476190477,0.9355102347134785,0.730174081237911,0.6409768983194699,0.7972921369725245,0.7818181818181819,0.7023858591479444,0.8649340628737934,0.6856886041608785,0.6109789579296314,0.7629249387841033,0.7587719298245614,0.6557166915098337,0.8504802437879959,0.19186540064131127,0.14462121417962845,0.25284681096965567,0.15428877014985432,0.11668168481841809,0.18921470806044152,0.5266919939944951,0.3403988210456159,0.7214792715038892,1.7985567929388617,1.2773700838061237,2.7421181885623143,0.24715798171617442,-0.5884080803602059,1.0724325218336839,0.335563696750561,-0.14623105997616645,0.7248157380008659,0.1013533695750893,0.05165877386200074,0.1583698156681542,0.12007442590865221,0.07863718481535198,0.14605089222373735
depresjon,xgboost,drop_distributional,16,subject_wise,none,1034.0,0.0,0.3471953578336557,0.0,0.7332688588007737,0.010036616103767562,0.6853824409367586,0.014034510041860121,0.6918045869870231,0.013424471995880843,0.3904409051941667,0.025385845310024937,0.7783204374290724,0.012648451590215517,0.6477131140444957,0.021288928837583442,0.18777746449249838,0.006331784604520269,0.5251118103150658,0.03640976895693345,0.20021656530472706,0.058288318051592417,0.10259609166969594,0.01067130060349093,55.0,0.0,0.41818181818181815,0.0,0.7854545454545454,0.015212000482437742,0.754483695652174,0.019242459718692897,0.7616919619435406,0.019986924438184166,0.5675913566286147,0.03214804558555185,0.9019021739130434,0.016287355275533665,0.865947552900673,0.030016842482302592,0.14544133907501286,0.007808718037953263,1.9694591728428228,0.3464709413207183,0.2947802056543864,0.04933694245488394,0.13863278506831692,0.01571859788240124,55.0,0.0,0.7875662849479006,0.7113842996659597,0.851567667851753,0.904891304347826,0.8485477962572413,0.9603063614183239,0.7340425531914894,0.6559860055298747,0.8039454465616183,0.7818181818181819,0.7023858591479444,0.8649340628737934,0.6922602395034605,0.6187880086502073,0.7627189098903412,0.7587719298245614,0.6557166915098337,0.8504802437879959,0.18092021831448568,0.1380060329120548,0.23450681250264477,0.14324025913000177,0.10927941037087525,0.17503059460281523,0.5883350070964232,0.405663010973193,0.778599353700245,2.0770034793274084,1.4955253223192015,3.3884137789824975,0.1896965544644895,-0.5741461452616693,0.9956721366311602,0.2917064407373739,-0.19137325316304107,0.6577741720205474,0.09331822507776955,0.04616125279494319,0.15116271054447175,0.15078317617828194,0.09202711050139932,0.19458044914412642
depresjon,xgboost,only_distributional,12,subject_wise,none,1034.0,0.0,0.3471953578336557,0.0,0.6994197292069633,0.014721175090510888,0.6485026307644691,0.018815702003147174,0.6531485259567793,0.019224633689036482,0.31207910392175353,0.03705922942012517,0.7304013205405963,0.016571355789644335,0.6153066094848093,0.029627940384742275,0.2035332549532503,0.010373231589441395,0.4789970700275645,0.051965970599239325,0.10879473030828427,0.023267381246697496,0.10730096124255817,0.01688698822053378,55.0,0.0,0.41818181818181815,0.0,0.7309090909090908,0.03726163914894401,0.6953804347826086,0.037627530075896226,0.6975665673797522,0.04042665352529571,0.44688177993494327,0.08817663315004708,0.829891304347826,0.03671496343042633,0.7920021163417694,0.036553286168398626,0.17478527448116604,0.01003781196268618,1.4641777709104227,0.26284561951865426,0.2580254049377966,0.01271729523752315,0.12728251401673663,0.028859465160203643,55.0,0.0,0.7392675126379862,0.6401710614060795,0.8118044153785428,0.84375,0.7574635485129831,0.931482932076195,0.7021276595744681,0.6220124775899335,0.7722207837070566,0.7272727272727273,0.6369639775560516,0.8113256251506397,0.6550466188347024,0.5784755819889867,0.7211043053056384,0.6945575712699,0.593421915587706,0.7899860921087886,0.19608617193507716,0.15185086198243258,0.2517018177638578,0.17250544576070756,0.13766396333653672,0.21175137644298764,0.5374913056496115,0.28407938604209504,0.7560956820856309,1.594148794674702,1.0152527003190701,2.9138052240791077,0.10310620138132827,-0.6547000994722251,0.8408951953185809,0.25485847424088437,-0.22208387447897251,0.6346888724836256,0.09042360685446894,0.030133855564885376,0.13948168968484279,0.11447437906807119,0.05453983744081918,0.16616271764473703
depresjon,xgboost,drop_day_night,24,subject_wise,none,1034.0,0.0,0.3471953578336557,0.0,0.7201160541586074,0.012986057592156009,0.6676145672134529,0.01429206406816213,0.6740661604962647,0.015028730496955798,0.3566823765430672,0.03035261863454428,0.7582300629320129,0.018659754210722666,0.6292143669242671,0.024422814580672962,0.19793568782326862,0.010527933998596674,0.472698177169355,0.05535967453843483,0.2368190176907699,0.05019725495697823,0.11606600777058262,0.015391653036942949,55.0,0.0,0.41818181818181815,0.0,0.7636363636363637,0.018181818181818188,0.7320652173913043,0.019224463212852157,0.7377911395791713,0.02035001004680695,0.5174358902748067,0.04336462344776747,0.8709239130434783,0.036152539933831704,0.8501221101267535,0.03859973310559198,0.1557787880227344,0.010974393072866006,1.7908204807603334,0.44647380085331007,0.3251026881184917,0.04440930640422178,0.15123738769780504,0.0416754958576328,55.0,0.0,0.7689838027442484,0.6853976588400343,0.8360347154635757,0.8777173913043478,0.8038895457280564,0.938407777239328,0.7282398452611218,0.6435947594306737,0.8029373309396621,0.7636363636363637,0.6764705882352942,0.8484848484848485,0.6795644209465264,0.5984369795609243,0.7522790741315324,0.7352832284339134,0.6322900530325992,0.8251249714831727,0.19047218628741988,0.14485580416954355,0.24957895186335666,0.15362768872189733,0.11801889624401138,0.19093073019702597,0.5338011492783815,0.34352836605907694,0.7366628135826323,1.870172610811386,1.2875842958263677,2.899788957683902,0.22294956369513438,-0.5930800665280702,1.0337237095366716,0.3215664189056556,-0.14213082250415643,0.7072053752159111,0.09315372701320881,0.049374855561191894,0.15048868477458413,0.1212686693126505,0.05362692365653606,0.1668984511574147
depresjon,xgboost,only_day_night,4,subject_wise,none,1034.0,0.0,0.3471953578336557,0.0,0.7214700193423598,0.009149365535988618,0.6758237903641804,0.014052831471444318,0.6809155629317303,0.013520864871084542,0.3663285956265286,0.024967312552304544,0.7608538120292996,0.010951013435436767,0.6001829359270132,0.024372260123025548,0.19155728238356545,0.006493526111659654,0.5646010240144115,0.04760366214333294,0.09263991352969543,0.04884531411241098,0.0852133750091388,0.010468603304594974,55.0,0.0,0.41818181818181815,0.0,0.7745454545454546,0.02073046227452979,0.7414402173913043,0.022995698131638348,0.7479593869283848,0.02524957950946831,0.5441884664902059,0.0456494135862486,0.8616847826086957,0.017932723860756977,0.7774775357865862,0.020718377038554184,0.16335645574803886,0.005701868699582721,1.6294305255249604,0.20278346560976596,0.23019718876128853,0.0356492810288498,0.16528029455380006,0.03477699140422732,55.0,0.0,0.7690745899102445,0.682180024175811,0.8411854391115597,0.875,0.7986991152726151,0.9469302073245184,0.7330754352030948,0.6518358096553586,0.7976464809197723,0.7818181818181819,0.7058823529411765,0.8611111111111112,0.6957889889480147,0.6120696824217465,0.7583919059672402,0.7587719298245614,0.668522540996741,0.8483149251262591,0.18489738274916995,0.14158940075574458,0.23616995354617154,0.16094164919006881,0.12725327736800376,0.19258552596455425,0.6304497434341797,0.35092891348630867,0.8860452635810796,1.745897368483841,1.1971314812205585,3.4112054691344236,0.08859720259228872,-0.6245895362642347,0.7762125186780862,0.22743496160623597,-0.2437134019210776,0.6069630756874985,0.0624325464333712,0.02579832387211531,0.10010810608783294,0.17940647114406932,0.11060001441094643,0.22493115681280018
depresjon,xgboost,drop_circadian,22,subject_wise,none,1034.0,0.0,0.3471953578336557,0.0,0.7321083172147003,0.011132364055339777,0.6880144434127721,0.013601116417849337,0.6935303904239494,0.013657429655680807,0.39129504219851263,0.026610939905471986,0.7787487877849996,0.01114997642142409,0.6585141901376267,0.019284343759766464,0.1880028120311339,0.008006504822674343,0.5173340462918048,0.03697579115772682,0.18366882442732338,0.04887995539218081,0.10583222024430967,0.01529310431932693,55.0,0.0,0.41818181818181815,0.0,0.7854545454545454,0.029875775863918163,0.7581521739130436,0.03286246364795604,0.7652150233598156,0.034462837613614766,0.5614285199385474,0.06562214545885782,0.8980978260869567,0.027927723900943554,0.8605148946937007,0.03181437381357327,0.145328267890189,0.009281278237306933,1.9162307581065516,0.3901617006514514,0.2917660776897746,0.03911447133810877,0.14524471644650802,0.029876775844659226,55.0,0.0,0.7873434437222738,0.7068514348938715,0.8513265928021493,0.9116847826086956,0.8496637882295515,0.9629251200822223,0.7330754352030948,0.6618702048044413,0.798793411977575,0.8,0.7143586236804148,0.8756231672558793,0.6919004352933047,0.6215052147308987,0.7585290143795024,0.7815095702419645,0.6880480250044052,0.872271078755797,0.18054178968253967,0.1369150692712265,0.23124437465483522,0.14309007451951283,0.10797117843002114,0.17562462928303532,0.5812990187490603,0.3873355987225745,0.7765455253417815,2.0550870351207267,1.465280700834374,3.7285229104002955,0.1726416211432233,-0.6852583857406227,0.9602058019638703,0.2881299502829051,-0.1892499057708321,0.6724700512889304,0.08983318105126537,0.03905255162157694,0.14322777802480524,0.14536311145533215,0.09545720105473815,0.17778929603622928
depresjon,xgboost,only_circadian,6,subject_wise,none,1034.0,0.0,0.3471953578336557,0.0,0.6854932301740814,0.01040270159344282,0.6306637779841123,0.012982223307120823,0.6348770807633628,0.013569703494164474,0.2768111611163609,0.026300842015132678,0.7066873001134839,0.008092866203276839,0.5840039297328643,0.015064493149742142,0.20823379177777723,0.0031264590088320573,0.47518407447472955,0.022686191625429362,0.10242394963599621,0.01588868218999547,0.10113826322610664,0.009261898261917173,55.0,0.0,0.41818181818181815,0.0,0.7527272727272728,0.009958591954639388,0.7141304347826087,0.014358205546551232,0.7171104371261291,0.016986900595168112,0.5035974811383304,0.016181571978750583,0.819836956521739,0.019562386570571702,0.799135281277138,0.01634480656708902,0.1776404210501695,0.003707265664801406,1.9338880600472765,0.12752331039820572,0.2350765325341529,0.01592106655640785,0.13563125938177106,0.012965592932320294,55.0,0.0,0.711317445579284,0.6061401798746315,0.7955066867408713,0.8165760869565217,0.7178840832838227,0.9001690849336534,0.6934235976789168,0.6137236636327307,0.7713420651201566,0.7636363636363637,0.6679563935560934,0.8484848484848485,0.641039456551141,0.5720488147615214,0.7094706523597029,0.7352832284339134,0.6222574096808224,0.8256315434496052,0.20337574264260277,0.15765943029238627,0.25912838779137115,0.17684955374520894,0.14796440656203325,0.21066373391857288,0.5169065900863987,0.22268271396543435,0.7970810355629381,2.0016718450922757,1.3150134312840767,3.138899616692758,0.09917161419416846,-0.542667332530212,0.8576697881786494,0.2341864687068011,-0.19086655533630204,0.6203597257689429,0.090347534156363,0.0405630070443644,0.141237878596576,0.1553522743962028,0.08384901053117266,0.22644278690025837
depresjon,xgboost,drop_temporal_spectral,22,subject_wise,none,1034.0,0.0,0.3471953578336557,0.0,0.6926499032882012,0.01689552634578139,0.6396661508304963,0.01902173180310006,0.6441633958934886,0.01971684259217087,0.2950111311682145,0.03942987572586893,0.7296114721964304,0.0209020063710329,0.5904335289768818,0.02220737753416775,0.21170093179139435,0.011673699249536673,0.43484500886614497,0.05876828771335124,0.24523350836925867,0.02496168844645065,0.13543285853402848,0.023053586996055808,55.0,0.0,0.41818181818181815,0.0,0.7490909090909091,0.015212000482437742,0.7195652173913043,0.014518030210917146,0.7245386044659987,0.015444066230323537,0.4813666601701164,0.03595108738149736,0.8220108695652174,0.034600085810453346,0.7803955837177653,0.04145428902712637,0.17730102985366897,0.011648182469767126,1.3123730756102794,0.30909236588405603,0.33096389247706953,0.027520219450441242,0.12330973925915631,0.039884585028971103,55.0,0.0,0.7395646342721551,0.6420114519751182,0.817212398116679,0.8247282608695652,0.7379133313557906,0.9025692329941497,0.6943907156673114,0.6005488642509949,0.7662226831925354,0.7636363636363637,0.6764705882352942,0.8484848484848485,0.6418615866891728,0.5578967231790496,0.7175947974799616,0.7352832284339134,0.6322900530325992,0.8251249714831727,0.20379406903834998,0.15444272190353708,0.2640013391718723,0.17475154510771662,0.1346170856201013,0.21261438058794138,0.4923288972033471,0.27640249227798713,0.7106746352816637,1.4067423527362992,0.9091378540321813,2.16874963048781,0.23040468110701492,-0.5220040396215474,1.0612282351655502,0.32644613082490387,-0.15563511624482518,0.7279956287452466,0.11656086184886039,0.05718726178412991,0.18261077920663596,0.13642291176048196,0.06790964235920463,0.18647455467315202
depresjon,xgboost,only_temporal_spectral,6,subject_wise,none,1034.0,0.0,0.3471953578336557,0.0,0.7572533849129595,0.006000809306571981,0.7115770143402456,0.006870694800690965,0.7194598327032248,0.006986775714919613,0.44594367077657787,0.013917132585815077,0.796133704735376,0.008560821983009111,0.6829705887133946,0.019901913637335428,0.17304834809523056,0.00498718374027041,0.6239071488732251,0.032282398146741366,0.07373685569446166,0.044611765754336265,0.06976938151128004,0.009598057044361816,55.0,0.0,0.41818181818181815,0.0,0.7963636363636364,0.008131156281817419,0.7675271739130435,0.00639814384672343,0.7758645251930993,0.007032844536341239,0.5890624667863718,0.022765366229232895,0.9369565217391305,0.017521380066986628,0.9157072565369659,0.02059887366639843,0.13126336039766046,0.005602958512935647,3.007118754759909,0.33956768186780106,0.23298198947514726,0.03390676786814774,0.17221755729480223,0.008277231668356838,55.0,0.0,0.8020427112349118,0.7367875234166614,0.858764120889088,0.9470108695652174,0.9036037499484588,0.9816164108141178,0.7611218568665378,0.6925042658012666,0.8239588817211773,0.8,0.7142857142857143,0.8823529411764706,0.7222083844996721,0.660535648211583,0.7774650321087175,0.7815095702419645,0.6886446886446886,0.8694029296611512,0.16845062035118938,0.13146487082433947,0.21164798563562034,0.13009356901029995,0.10109157779841489,0.15510103594872818,0.6789953782549135,0.48613981178307486,0.8899597693316307,3.160487137053446,2.358023036907581,5.5453532800812155,0.07132599937464268,-0.603855193617705,0.8028376919056369,0.23157557814821564,-0.17801582747753034,0.5973638414176068,0.053265917018538694,0.024510845783541742,0.07555434768769409,0.15798972696065902,0.09959885682776116,0.2039455108632138
depresjon,xgboost,all_features+smote_in_fold,28,subject_wise,smote,1034.0,0.0,0.3471953578336557,0.0,0.7125725338491296,0.011056489429035048,0.6787892293407614,0.009803003936126679,0.6802200997865201,0.010549256884873258,0.36097022329426065,0.02165094516474875,0.7506410811926132,0.014682584125901857,0.6134110349606013,0.027784437627732996,0.20550700664095328,0.008510159410464733,0.43682449229556397,0.04284178318365002,-0.11706348912692781,0.06704881534355123,0.12571061006898052,0.015028014200830818,55.0,0.0,0.41818181818181815,0.0,0.7709090909090909,0.030424000964875485,0.7444293478260869,0.03280413015493807,0.7506559327687581,0.03438912032282446,0.527034190728995,0.06647130666702228,0.8673913043478262,0.035124319279103686,0.847360590044949,0.04099753327555159,0.15086334358771297,0.00956170002732034,1.727491939728869,0.40886006950202364,0.07966998828280591,0.053574207955516255,0.12486261373216453,0.03634896837610803,55.0,0.0,0.760945011864232,0.6761788106445921,0.8346677922248453,0.8790760869565217,0.8095238095238095,0.9422960953989419,0.7117988394584139,0.6364158415537845,0.7756603742036624,0.7636363636363637,0.6764705882352942,0.8529411764705882,0.6791147360703812,0.6047225653664245,0.7496629271521207,0.7417840375586855,0.651508482823253,0.8358974358974359,0.19640688825393945,0.1557175495479085,0.2493619858264343,0.14845595272850565,0.11610957154055863,0.17980108008375834,0.5060270945855829,0.32138583781180613,0.7008040848464661,1.8166492375992598,1.251931677689158,2.7372067432137723,-0.10838497093077921,-0.9125469704781332,0.7538321293719349,0.07916907929352736,-0.40074646361128463,0.47247178036799986,0.10857102792954154,0.059344448241010574,0.1653122522717893,0.12420824603600938,0.06646455675771998,0.17057954524689733
depresjon,xgboost,all_features+loso,28,loso,none,1034.0,0.0,0.3471953578336557,0.0,0.7088974854932302,0.0,0.6564139069431549,0.0,0.6620441705187468,0.0,0.3315270763482088,0.0,0.7448426699680182,0.0,0.6175658695933985,0.0,0.20548814246038927,0.0,0.44535308356485415,0.0,0.2115501207735851,0.0,0.1240281357261716,0.0,55.0,0.0,0.41818181818181815,0.0,0.7818181818181819,0.0,0.7513586956521738,0.0,0.7587719298245614,0.0,0.5567845705216826,0.0,0.8532608695652174,0.0,0.8112058013279043,0.0,0.16337379090424622,0.0,1.4263595193609628,0.0,0.31042012162486565,0.0,0.1388028878379952,0.0,55.0,0.0,0.7448426699680182,0.6489774354584701,0.8200186458249914,0.8532608695652174,0.7683313281041371,0.9267708969617785,0.7088974854932302,0.6119726533091845,0.7778706189822255,0.7818181818181819,0.696969696969697,0.8667340436753602,0.6620441705187468,0.5736573298511228,0.7369130668733824,0.7587719298245614,0.6590909090909091,0.8512805473829259,0.20548814246038927,0.15746609884197438,0.27426104657434375,0.16337379090424622,0.12382427652885426,0.20198071358997216,0.4453530835648542,0.25532772554180183,0.623889295702789,1.4263595193609628,0.9162637058383453,2.5637144930411773,0.21155012077358532,-0.6817958703733704,1.1281657164903032,0.31042012162486565,-0.19930922850892413,0.7114091114270267,0.1240281357261716,0.07189319611914166,0.19819454744989684,0.1388028878379952,0.07805149334140538,0.18015077988983902
psykose,logreg,all_features,28,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.8519098922624877,0.004717568884933321,0.8432035966602441,0.0048809919887090585,0.8374016874810664,0.005047852353014518,0.6759129108435831,0.009990987923815819,0.9022843074288162,0.005468814630069665,0.8671244365852099,0.010758723707185463,0.1176290109072291,0.0029272762412224846,0.8766074263685297,0.039785876991206316,-0.607846481312577,0.02443258250130282,0.08699431074566374,0.004169069588363069,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.9555555555555555,0.010143010324169728,0.9553977272727273,0.00855816496101822,0.9541314935064935,0.010292026953120634,0.908536294558264,0.02020981213702984,0.9735795454545455,0.00383785684264382,0.9763207558239267,0.0019669136287334054,0.07603884625984667,0.001778803910424183,2.851517160578306,0.07459142084043927,-0.22554402577600968,0.008204922080620233,0.1654417497942921,0.010045920685594725,54.0,0.0,0.9032412759580389,0.8072432117786612,0.9371057127762864,0.9730113636363636,0.9350340980018516,1.0,0.8609206660137121,0.8087667731746145,0.8951923249412815,0.9444444444444444,0.9060902347114141,1.0,0.8466966966966967,0.7894367223500134,0.8843260548552941,0.9428571428571428,0.9018146870217951,1.0,0.1152804920416973,0.09199925157378688,0.15629476829607614,0.07548499489949968,0.05440523841293866,0.10011726554238612,0.9231379833361506,0.4769404587983695,1.1980032805699372,2.8829513988114646,2.0923177844556786,39.17117655512688,-0.5967169593517925,-1.2922327885737779,0.04152201385407052,-0.22476611731363713,-0.6090034077806874,0.1644161243884237,0.09024455730306642,0.05240102957650311,0.14743403497355567,0.15647500372298717,0.11046749077045477,0.18203737461623554
psykose,logreg,drop_distributional,16,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.758667972575906,0.008831196144054743,0.7691633483194178,0.010084207200908673,0.7469344786173545,0.009323443317634251,0.5126406667374812,0.019123333320306718,0.8428366516805823,0.008574054294819075,0.7489654851086301,0.01564984232750364,0.16087684720631318,0.004933033064321098,0.8203197085140473,0.06272774736403053,-0.6470868978566922,0.023457701094218977,0.11845481755952332,0.007233943454865276,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.9,0.01656346649999847,0.9071022727272728,0.017151657781958606,0.8982908964073945,0.016846553301009898,0.8023259681997391,0.033802858293939045,0.9508522727272727,0.009717404191185837,0.9541767222876991,0.005418695970053965,0.1164780706092585,0.003633706287392561,2.928596876855532,0.2657780194622518,-0.24862925908734573,0.013858008567403608,0.19431312586837993,0.0051882692689763565,54.0,0.0,0.8449197174052667,0.7544469719725317,0.8922512881417881,0.9517045454545455,0.8977790221333615,1.0,0.7649363369245837,0.70040517422129,0.8271650000125099,0.9074074074074074,0.8387096774193549,0.9444444444444444,0.754029246669397,0.6760540288304278,0.8182739892652338,0.9058249040809208,0.8358974358974359,0.9448453562580982,0.1587771751548985,0.1290018980511298,0.1931541532754732,0.11583226496421262,0.09087040089728003,0.14212507600941324,0.8713641199205259,0.42919725214305376,1.1456157704896779,2.9944816644241863,2.120751021666636,422.66136507141465,-0.639071757829675,-1.3383689370173817,-0.016389799567862427,-0.24782696003794868,-0.5938780670822238,0.10537978731868625,0.11935051269146581,0.06440320758103943,0.19174775087256093,0.19061619782376588,0.14523816997792405,0.22379193265793382
psykose,logreg,only_distributional,12,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.8111655239960823,0.003942137472575526,0.8052044530079213,0.004233834737658471,0.7953526384443613,0.004168590550712173,0.5943227608623926,0.008292942542178775,0.8740496681652752,0.0037936771743788404,0.8184969296087136,0.0059887380415361525,0.137859207923081,0.002220948283486016,0.9071805509433425,0.018078963392724356,-0.6294916004452522,0.023437656907665264,0.10092279414930487,0.006765083563121344,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.8703703703703705,0.02268046058132569,0.8707386363636365,0.023832332010742197,0.866946330938205,0.02332557171101315,0.7357548803230414,0.047057912140109966,0.9411931818181818,0.005464597744792963,0.9400323144586252,0.001960405696820187,0.10668531709238945,0.0011119199490187777,2.1840605824179073,0.08699993717734272,-0.28504681487266237,0.013832905763318842,0.1361774106993963,0.007271855372269074,54.0,0.0,0.8749603939199315,0.785098560612348,0.9206437318350879,0.9446022727272727,0.8788850374418958,0.9826778819048223,0.8168462291870715,0.7581369801633466,0.8634802480703763,0.8888888888888888,0.8235294117647058,0.9428571428571428,0.8007734198995973,0.7317319847222354,0.8544160828010442,0.8863955119214586,0.8201508671862341,0.9418720144484365,0.13645955945968127,0.10838779115759423,0.1764618832870848,0.1061923318107372,0.08133878545060123,0.13546293494035,0.9451561104890783,0.5864831984356268,1.2389288358612922,2.207530836857964,1.5887017889438202,4.269855762504586,-0.6242037452075646,-1.3147343384803574,0.023266499057498675,-0.284349325390434,-0.6987882813406571,0.12714288929200296,0.0987560782401485,0.04725584958047951,0.16398315910363184,0.14161218367652462,0.1072898992322046,0.1562842074692972
psykose,logreg,drop_day_night,24,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.8356513222331049,0.004768133768712235,0.8261177478056091,0.004818016867338718,0.8198928565810599,0.00498084005729685,0.6411878794779223,0.009805967655079061,0.8885356454720617,0.0044565505254398384,0.8435354003899974,0.004957686918508459,0.1275114539727332,0.0026700135358896974,0.8949011084200482,0.02975749338175885,-0.621564646377788,0.03610139366683565,0.08492205481822442,0.007779023391995526,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.9333333333333332,0.010143010324169727,0.9323863636363636,0.01244823994329922,0.9311201298701299,0.010714377951196804,0.8625135672855366,0.021802997671605102,0.975,0.005464597744793033,0.9725362215740118,0.005265935704234069,0.08611403491361827,0.002298664574848079,3.423575632567559,0.3853757817910872,-0.2520003036533125,0.01988161552125494,0.16679188342598866,0.011417272246878645,54.0,0.0,0.8900535217298223,0.8247570233090546,0.9257836103381047,0.9786931818181819,0.9462794536588527,1.0,0.8423114593535749,0.7889124380648893,0.8813675240801835,0.9259259259259259,0.875,0.9705882352941176,0.8262983427749617,0.7712912392242258,0.8695556519710335,0.9232954545454546,0.8709903607284218,0.9703703703703703,0.12522711744043696,0.10184286568396556,0.16014749189459787,0.08555484135041026,0.06565454955516135,0.10674062492012455,0.9355206615707793,0.6446588316302623,1.1499902996920588,3.4918080154354927,2.4433002256632825,10.480568480189959,-0.6116698196501408,-1.320834703550584,0.03425272199187184,-0.2513611576063902,-0.630345085650598,0.10735253266660905,0.08349564096005115,0.042043882273563815,0.14837756689506687,0.15812855050682748,0.10976833164727817,0.1929344372821098
